"marsrutas","sustojimo data","M","BendrasAtstumas","BendrasSvoris","BendrasLaikas","BendraKaina"
214,2018-01-08,1,44.914,389.8,"04:03",17.87
214,2018-01-09,1,271.154,481.58,"12:43",32.07
214,2018-01-10,1,89.717,547.3,"09:23",30.05
214,2018-01-11,1,283.516,354.35,"14:34",26.72
214,2018-01-12,1,75.488,1086.3,"08:51",27.47
214,2018-01-15,1,50.794,409.87,"04:19",18.04
214,2018-01-16,1,259.328,396.28,"11:27",25.28
214,2018-01-17,1,111.87,514.92,"14:06",23.54
214,2018-01-18,1,123.962,551.45,"13:30",30.37
214,2018-01-19,1,51.768,325.65,"04:57",18.5
214,2018-01-22,1,45.816,158.3,"03:08",13.07
214,2018-01-23,1,134.97,353.87,"12:40",26.71
214,2018-01-24,1,66.315,407.26,"05:26",20.97
214,2018-01-25,1,108.653,404.35,"07:51",25.55
214,2018-01-26,1,81.938,527.56,"10:25",26.64
214,2018-01-29,1,58.133,353.95,"04:10",12.14
214,2018-01-30,1,47.594,200.2,"04:48",19.36
214,2018-01-31,1,148.819,584.25,"13:18",72.87
215,2018-01-02,1,78.22,768.6,"09:16",25.71
215,2018-01-03,1,80.905,1245.9,"09:56",37.87
215,2018-01-04,1,88.091,1112,"09:03",34.53
215,2018-01-05,1,58.677,1304.3,"09:11",38.2
215,2018-01-08,1,80.184,1013.75,"09:24",34.7
215,2018-01-09,1,76.309,1163.3,"09:22",39.73
215,2018-01-10,1,75.247,1124.86,"08:53",38.9
215,2018-01-11,1,67.606,1123.6,"09:33",41.68
215,2018-01-12,1,86.436,854.15,"09:35",34.54
215,2018-01-15,1,73.932,623.11,"09:04",30.69
215,2018-01-16,1,43.014,1238.13,"09:07",42.98
215,2018-01-17,1,48.389,1296.13,"09:07",38.85
215,2018-01-18,1,60.854,1043.2,"09:11",34.47
215,2018-01-19,1,75.836,671.7,"09:03",33.99
215,2018-01-22,1,71.004,349.5,"09:07",33.88
215,2018-01-23,1,40.643,1600.2,"10:31",41.33
215,2018-01-24,1,56.78,992.92,"09:12",38.82
215,2018-01-25,1,27.396,887.8,"08:43",32.86
215,2018-01-26,1,73.691,1120.63,"08:47",39.42
215,2018-01-29,1,77.848,802.5,"09:18",30.12
215,2018-01-30,1,22.518,1499.28,"09:21",42.01
215,2018-01-31,1,61.432,754.65,"08:58",95.58
216,2018-01-03,1,100.64,250.75,"07:10",19.91
216,2018-01-04,1,164.716,528.7,"09:57",23.9
216,2018-01-05,1,79.184,246.24,"05:46",16.52
217,2018-01-03,1,124.432,287.61,"08:11",27.57
217,2018-01-04,1,93.916,721.51,"07:28",28.27
217,2018-01-05,1,80.868,456.75,"05:47",23.78
217,2018-01-08,1,117.265,584.16,"08:29",31.37
217,2018-01-09,1,95.847,644.81,"08:08",32.95
217,2018-01-10,1,123.694,678.1,"08:19",31.54
217,2018-01-11,1,125.034,647.05,"08:37",40.81
217,2018-01-12,1,112.42,959.7,"09:53",34.44
217,2018-01-15,1,127.652,811.07,"09:58",32.71
217,2018-01-16,1,131.524,525.32,"08:53",37.73
217,2018-01-17,1,121.986,977.39,"08:17",35.3
217,2018-01-18,1,124.986,1066.5,"11:50",35.1
217,2018-01-19,1,111.235,637.05,"07:27",35.07
217,2018-01-22,1,105.256,514.81,"08:31",26.42
217,2018-01-23,1,102.403,2062.42,"08:42",31.32
217,2018-01-24,1,111.154,1006.01,"08:11",37.97
217,2018-01-25,1,115.284,828.98,"08:04",35.83
217,2018-01-26,1,121.673,776.71,"08:01",34.07
217,2018-01-29,1,90.589,831.26,"08:16",28.66
217,2018-01-30,1,120.56,648.6,"07:41",29.68
217,2018-01-31,1,129.262,830.41,"09:50",36.37
218,2018-01-02,1,225.495,267.89,"06:36",28.72
218,2018-01-03,1,275.668,575.05,"10:32",45.93
218,2018-01-04,1,266.704,337.19,"09:14",36.27
218,2018-01-05,1,246.945,329.34,"07:28",38.47
218,2018-01-08,1,236.339,543.25,"07:22",34.64
218,2018-01-09,1,283.365,474.4,"10:28",45.98
218,2018-01-10,1,243.807,351.65,"09:06",47.16
218,2018-01-11,1,246.071,257.52,"08:46",37.33
218,2018-01-12,1,260.045,432.76,"09:11",38.6
218,2018-01-15,1,216.067,289,"07:06",25.86
218,2018-01-16,1,251.344,354.8,"09:42",39.26
218,2018-01-22,1,185.962,122.45,"10:02",23.21
218,2018-01-23,1,280.843,714.18,"10:33",43.17
218,2018-01-24,1,248.401,261.8,"08:16",27.28
218,2018-01-25,1,80.177,311.1,"08:41",32.18
218,2018-01-26,1,72.771,353.93,"08:05",33.2
218,2018-01-29,1,183.614,223.4,"07:30",21.82
218,2018-01-30,1,259,384.45,"09:24",31.41
218,2018-01-31,1,255.632,249.5,"06:54",29.3
219,2018-01-02,1,306.68,283.85,"07:01",30.09
219,2018-01-03,1,307.919,367.55,"08:10",40.66
219,2018-01-04,1,299.396,396.85,"07:37",32.68
219,2018-01-05,1,292.485,340.55,"07:32",31.78
219,2018-01-08,1,41.221,638.75,"05:20",28.31
219,2018-01-09,1,63.622,988.15,"08:51",46.98
219,2018-01-10,1,49,599.13,"07:13",32.83
219,2018-01-11,1,75.952,643.4,"10:36",43.51
219,2018-01-12,1,63.001,723.28,"07:31",41.47
219,2018-01-15,1,186.745,164.07,"04:50",21.39
219,2018-01-16,1,253.053,253.2,"07:32",36.85
219,2018-01-17,1,60.391,782.45,"07:01",39.15
219,2018-01-18,1,271.499,642.5,"07:32",40.64
219,2018-01-19,1,665.98,399.91,"13:14",40.91
219,2018-01-22,1,226.075,339.9,"05:57",24.31
219,2018-01-23,1,309.64,541.95,"13:29",50.45
219,2018-01-24,1,583.232,465.9,"12:39",40.42
219,2018-01-25,1,221.302,596.69,"08:00",44.37
219,2018-01-26,1,243.929,416.41,"08:00",44.44
219,2018-01-29,1,68.634,227.34,"05:06",24.58
219,2018-01-30,1,104.866,436.14,"08:27",38.75
219,2018-01-31,1,56.244,265.62,"05:40",76.12
220,2018-01-03,1,77.889,489,"08:43",27.96
220,2018-01-04,1,92.804,339.64,"06:30",24.93
220,2018-01-05,1,84.17,510.9,"07:59",26.28
220,2018-01-08,1,77.321,435.7,"06:37",25.61
220,2018-01-09,1,81.448,706.34,"09:18",34.76
220,2018-01-10,1,90.677,817.55,"08:26",38.4
220,2018-01-11,1,77.637,572.81,"06:50",26.54
220,2018-01-12,1,92.658,996.25,"08:04",33.34
220,2018-01-15,1,94.349,554.85,"09:03",27.62
220,2018-01-16,1,86.306,640.78,"07:30",38.4
220,2018-01-17,1,95.64,839.39,"08:50",36.18
220,2018-01-18,1,97.925,707.81,"07:44",32.65
220,2018-01-19,1,80.798,493.75,"07:21",28.46
220,2018-01-22,1,111.982,729.5,"08:16",31.8
220,2018-01-23,1,94.112,774.8,"07:24",36.98
220,2018-01-24,1,89.688,517.49,"06:59",29.22
220,2018-01-25,1,91.695,514.65,"08:00",28.72
220,2018-01-26,1,71.034,281.45,"05:40",26.29
220,2018-01-29,1,69.799,397,"05:42",24.65
220,2018-01-30,1,79.611,457.5,"06:38",30.09
220,2018-01-31,1,92.473,541.26,"06:51",29.65
221,2018-01-02,1,88.676,482.65,"08:56",20.58
221,2018-01-03,1,89.694,531.25,"08:27",24.52
221,2018-01-04,1,94.33,507.87,"08:12",25.86
221,2018-01-05,1,80.604,774.59,"08:02",29.21
221,2018-01-08,1,86.228,840.42,"08:44",25.16
221,2018-01-09,1,100.886,806.6,"09:01",35.04
221,2018-01-10,1,89.982,1118.95,"09:16",35.24
221,2018-01-11,1,73.976,1361.62,"09:14",42.33
221,2018-01-12,1,82.654,789.23,"08:21",34.03
221,2018-01-15,1,92.272,1124.8,"08:41",30.97
221,2018-01-16,1,78.516,911.6,"08:15",31.85
221,2018-01-17,1,68.87,972,"08:07",31.72
221,2018-01-18,1,79.56,785.11,"08:30",33.42
221,2018-01-19,1,96.026,687,"08:23",25.61
221,2018-01-22,1,96.716,873.68,"09:42",28.37
221,2018-01-23,1,109.006,515.8,"08:33",28.62
221,2018-01-24,1,93.447,1014.97,"09:04",34.61
221,2018-01-25,1,80.143,479.13,"08:18",29.24
221,2018-01-26,1,76.901,774.75,"08:23",33.97
221,2018-01-29,1,115.685,1079.45,"09:16",32.07
221,2018-01-30,1,89.262,670.55,"08:25",27.33
221,2018-01-31,1,63.216,747.61,"08:11",32.82
222,2018-01-02,1,40.151,524.71,"09:02",28.92
222,2018-01-03,1,67.255,1096.5,"09:18",32.72
222,2018-01-04,1,79.255,829.61,"09:05",37.72
222,2018-01-05,1,65.851,1164.95,"09:10",46.27
222,2018-01-08,1,63.067,1314,"09:26",45.94
222,2018-01-09,1,68.382,1437.55,"08:41",41.79
222,2018-01-10,1,74.851,1194.1,"08:47",44.87
222,2018-01-11,1,63.806,1228.3,"08:49",39.77
222,2018-01-12,1,70.737,1630.9,"08:47",42.36
222,2018-01-15,1,73.174,1364.24,"08:55",45.11
222,2018-01-16,1,73.205,1185.06,"08:56",38.63
222,2018-01-17,1,64.979,1501.55,"09:15",41.82
222,2018-01-18,1,68.047,1003.51,"09:01",42.68
222,2018-01-19,1,68.289,1260.65,"08:46",43.14
222,2018-01-22,1,64.656,833.86,"08:48",41.36
222,2018-01-23,1,77.579,1325.81,"09:48",40.89
222,2018-01-24,1,75.168,1126.36,"08:52",41.28
222,2018-01-25,1,159.474,1477.89,"10:51",46.08
222,2018-01-26,1,44.339,1001.15,"08:37",35.5
222,2018-01-29,1,57.689,823.14,"09:25",39.6
222,2018-01-30,1,58.763,1215.15,"08:41",44.05
222,2018-01-31,1,79.125,964.65,"08:55",44.82
223,2018-01-02,1,149.842,411.98,"09:02",36.26
223,2018-01-03,1,147.346,339.39,"10:11",46.42
223,2018-01-04,1,131.973,412.1,"09:13",36.17
223,2018-01-05,1,136.806,536.05,"08:15",33.48
223,2018-01-08,1,148.301,635.71,"09:50",42.84
223,2018-01-09,1,142.911,327,"09:00",32.13
223,2018-01-10,1,157.048,340.36,"08:43",34.25
223,2018-01-11,1,142.917,230,"08:03",29.37
223,2018-01-12,1,177.286,241.17,"07:45",27.43
223,2018-01-29,1,168.789,382.04,"08:03",26.94
223,2018-01-30,1,173.823,490.01,"10:25",44.25
223,2018-01-31,1,153.154,216.81,"09:07",30.89
224,2018-01-02,1,126.888,240.05,"05:43",36.64
224,2018-01-03,1,130.436,287.9,"06:09",45.32
224,2018-01-04,1,147.661,536.8,"07:01",50.44
224,2018-01-05,1,131.982,399.15,"05:31",43.18
224,2018-01-08,1,131.347,613.8,"06:33",46.58
224,2018-01-09,1,147.459,464.05,"07:01",54.19
224,2018-01-10,1,147.87,672.71,"07:45",65.97
224,2018-01-11,1,146.595,396.9,"07:03",46.22
224,2018-01-12,1,133.411,475.84,"06:36",51.62
224,2018-01-15,1,129.934,367.44,"06:14",45.96
224,2018-01-16,1,149.224,654.91,"07:35",56.2
224,2018-01-17,1,154.558,490.15,"06:31",50.09
224,2018-01-18,1,128.668,750.65,"06:21",51.36
224,2018-01-19,1,138.833,304.3,"06:02",40.1
224,2018-01-22,1,134.03,300.8,"06:47",39.52
224,2018-01-23,1,141.488,441.65,"06:28",56.3
224,2018-01-24,1,129.363,660.65,"06:03",51.1
224,2018-01-25,1,94.941,592.56,"06:01",52.46
224,2018-01-26,1,111.777,325.75,"05:20",37.6
224,2018-01-27,1,22.642,89.36,"02:11",13.69
224,2018-01-29,1,132.954,294.7,"06:22",41.29
224,2018-01-30,1,136.681,538.01,"06:04",52.04
224,2018-01-31,1,135.847,437.2,"06:05",42.56
225,2018-01-02,1,66.046,1114.23,"09:34",28.05
225,2018-01-03,1,69.902,635.58,"09:23",35.16
225,2018-01-04,1,61.853,1170.67,"09:12",33.99
225,2018-01-05,1,65.749,1055.98,"09:21",36.11
225,2018-01-08,1,62.495,1033.39,"09:59",32.23
225,2018-01-09,1,64.276,1033.45,"09:51",33.05
225,2018-01-11,1,30.629,1144.05,"09:36",38.04
225,2018-01-12,1,30.983,1074.27,"09:45",38.28
225,2018-01-13,1,24.03,190.7,"02:18",10.34
225,2018-01-15,1,62.45,1747.85,"09:38",40.9
225,2018-01-16,1,64.691,1084.95,"09:29",37.77
225,2018-01-17,1,71.558,838.25,"10:05",29.04
225,2018-01-18,1,75.303,572.15,"10:19",33.57
225,2018-01-19,1,70.314,1119.95,"10:15",32.15
225,2018-01-22,1,74.095,821.92,"08:44",30.63
225,2018-01-23,1,61.089,988.95,"10:06",33.55
225,2018-01-24,1,61.017,900,"09:20",28.02
225,2018-01-25,1,15.951,970.56,"09:33",37.02
225,2018-01-26,1,66.114,1135.04,"09:54",36.48
225,2018-01-29,1,81.294,1090.35,"09:34",26.17
225,2018-01-30,1,67.384,1089.85,"09:46",34.52
225,2018-01-31,1,65.208,1118.49,"09:50",36.16
226,2018-01-02,1,68.352,245.15,"08:52",18.74
226,2018-01-03,1,58.148,730.88,"08:31",27.33
226,2018-01-04,1,66.744,587.95,"08:36",26.03
226,2018-01-05,1,56.53,726.9,"08:18",29.03
226,2018-01-08,1,62,624.55,"08:31",33.87
226,2018-01-09,1,75.628,570.45,"09:01",31.67
226,2018-01-10,1,15.873,394.84,"08:37",31.36
226,2018-01-11,1,65.056,451.6,"08:27",26.96
226,2018-01-12,1,68.514,258.74,"08:40",20.95
226,2018-01-15,1,70.653,410.1,"08:31",22.23
226,2018-01-16,1,58.9,426.88,"08:26",35.28
226,2018-01-17,1,50,323.78,"11:07",28.6
226,2018-01-18,1,26.682,501.96,"08:39",25.81
226,2018-01-19,1,63.083,348.07,"08:24",23.3
226,2018-01-20,1,28.167,158.45,"04:01",14.64
226,2018-01-22,1,62.871,492.96,"08:46",21.46
226,2018-01-23,1,63.546,797.15,"08:34",32.35
226,2018-01-24,1,65.546,775.47,"09:09",33.26
226,2018-01-25,1,61.133,423.55,"08:34",29.96
226,2018-01-26,1,65.807,633.45,"08:26",27.07
226,2018-01-29,1,68.62,601.61,"08:52",27.62
226,2018-01-30,1,63.578,415.36,"08:30",29.53
226,2018-01-31,1,63.923,466.55,"08:50",86.37
227,2018-01-02,1,49.997,491.54,"08:45",25.11
227,2018-01-03,1,51.235,872.9,"09:02",31.29
227,2018-01-04,1,55.153,732.2,"08:43",30.37
227,2018-01-05,1,56.734,460.4,"08:59",29.54
227,2018-01-06,1,27.833,225.15,"03:21",11.21
227,2018-01-08,1,52.325,849.91,"08:45",30.29
227,2018-01-09,1,55.885,831.55,"09:11",36.34
227,2018-01-10,1,52.391,646.7,"08:47",32.18
227,2018-01-11,1,50.772,1340.2,"08:49",35.61
227,2018-01-12,1,63.112,550.95,"09:05",31.92
227,2018-01-15,1,56.165,663.85,"08:51",24.21
227,2018-01-16,1,65.235,773.34,"08:43",37.75
227,2018-01-17,1,49.923,754.76,"09:07",28.73
227,2018-01-18,1,59.611,899.99,"08:59",32.11
227,2018-01-19,1,53.083,561.73,"08:40",28.91
227,2018-01-22,1,53.159,373.85,"09:20",27.34
227,2018-01-23,1,51.411,836.7,"09:01",33.55
227,2018-01-24,1,32.887,511.6,"08:46",27.69
227,2018-01-25,1,52.03,782.79,"08:52",33.93
227,2018-01-26,1,58.555,751.2,"09:22",29.27
227,2018-01-29,1,46.547,671.36,"08:39",28.17
227,2018-01-30,1,68.402,546.1,"09:10",29.15
227,2018-01-31,1,65.08,653.68,"09:17",35.08
228,2018-01-10,1,176.043,496.15,"08:51",56.23
228,2018-01-15,1,263,282.15,"07:00",38.75
228,2018-01-17,1,252,568.28,"09:15",63.67
228,2018-01-18,1,144.014,338.3,"07:24",47.71
228,2018-01-19,1,136.305,393.4,"12:43",48.62
228,2018-01-22,1,130.615,389.74,"06:33",39.33
228,2018-01-23,1,160.079,533.95,"08:29",60.38
228,2018-01-24,1,175.393,623.65,"08:26",58.62
228,2018-01-25,1,165.211,498.01,"07:58",46.89
228,2018-01-26,1,193.673,613.7,"08:45",55.43
228,2018-01-29,1,151.782,352.55,"06:46",39.45
228,2018-01-30,1,152.807,456.45,"08:02",54.95
228,2018-01-31,1,178.82,496.5,"13:23",52.54
229,2018-01-02,1,133.679,777.8,"09:05",31.73
229,2018-01-03,1,118.901,651,"08:29",31.7
229,2018-01-04,1,134.353,713.1,"08:55",35.36
229,2018-01-05,1,150.599,561.35,"09:28",37.36
229,2018-01-08,1,153.681,606.25,"10:01",38.67
229,2018-01-09,1,135.055,543.9,"08:26",38.9
229,2018-01-10,1,150.751,569.2,"09:38",40.73
229,2018-01-11,1,164.799,401.05,"09:17",32.9
229,2018-01-12,1,157.712,595.45,"09:44",37.15
229,2018-01-15,1,158.419,606.85,"11:19",32.43
229,2018-01-16,1,156.056,613.8,"09:40",33.98
229,2018-01-17,1,122.335,506.15,"09:09",29.18
229,2018-01-18,1,155.478,543.35,"08:25",37.26
229,2018-01-19,1,197.714,730.75,"11:58",39.35
229,2018-01-22,1,123.068,658.85,"09:43",31.25
229,2018-01-23,1,125.17,897.2,"09:51",40.47
229,2018-01-24,1,135.313,490.7,"08:38",30.5
229,2018-01-25,1,100.303,349.9,"08:05",26.85
229,2018-01-26,1,164.711,530,"10:14",36.92
229,2018-01-29,1,149.27,1156.46,"11:01",38.77
229,2018-01-30,1,193.849,679.6,"10:51",37.7
229,2018-01-31,1,160.346,662.8,"10:05",43.74
230,2018-01-02,1,165.518,367.9,"05:50",27.78
230,2018-01-03,1,217.085,393.34,"09:08",47.94
230,2018-01-04,1,180.613,311.3,"07:18",40
230,2018-01-05,1,201.526,346.15,"07:29",43.52
230,2018-01-08,1,189.871,1337.25,"08:13",48.9
230,2018-01-09,1,205.074,509.45,"08:18",50.85
230,2018-01-10,1,164.072,479.34,"08:08",59.64
230,2018-01-11,1,214.705,650.7,"08:36",58.52
230,2018-01-12,1,156.968,471.92,"08:15",52.87
230,2018-01-15,1,174.558,498.57,"12:52",40.01
230,2018-01-16,1,228.912,628.93,"10:26",60.29
230,2018-01-17,1,195.422,904.18,"12:49",61.14
230,2018-01-18,1,197.464,733.31,"08:57",58.08
230,2018-01-19,1,237.771,637.9,"10:03",53.3
230,2018-01-22,1,196.355,700.85,"07:24",47.46
230,2018-01-23,1,220.075,562.15,"10:08",49.44
230,2018-01-24,1,195.814,580.16,"09:48",59.23
230,2018-01-25,1,186.57,443.35,"07:31",45.72
230,2018-01-26,1,188.476,434.6,"07:18",46.03
230,2018-01-29,1,179.98,725.9,"06:49",44.83
230,2018-01-30,1,222.678,590.01,"08:36",58.08
230,2018-01-31,1,180.711,407.35,"06:30",40.36
231,2018-01-02,1,41.142,546.65,"03:40",14.95
231,2018-01-03,1,62.651,463.93,"08:21",19.69
231,2018-01-04,1,56.879,1418.31,"07:44",36.12
231,2018-01-05,1,72.422,627.75,"08:27",26.98
231,2018-01-08,1,60.228,757.4,"08:01",28.37
231,2018-01-09,1,74.537,883.07,"08:04",36.08
231,2018-01-10,1,51.169,670.84,"08:11",31.82
231,2018-01-11,1,58.008,702.85,"08:10",23.32
231,2018-01-12,1,55.709,648.4,"07:46",27.17
231,2018-01-15,1,54.092,573.85,"07:58",24.15
231,2018-01-16,1,59.492,811.36,"08:04",32.31
231,2018-01-17,1,54.24,872.88,"07:50",29.47
231,2018-01-18,1,59.219,589.6,"08:17",27.05
231,2018-01-19,1,48.186,610.49,"07:47",27.84
231,2018-01-22,1,66.144,495.7,"08:04",21.13
231,2018-01-23,1,64.219,553.15,"08:06",21.24
231,2018-01-25,1,58.074,489.89,"08:18",23.47
231,2018-01-26,1,67.497,410,"08:01",23.63
231,2018-01-29,1,69.157,347.05,"07:57",15.69
231,2018-01-30,1,61.136,864.16,"08:43",34.4
232,2018-01-02,1,100.857,1591.95,"11:16",42.73
232,2018-01-03,1,97.867,1387.29,"11:50",49.6
232,2018-01-04,1,101.162,1458.26,"11:14",48.61
232,2018-01-05,1,98.301,1054.85,"11:46",41.58
232,2018-01-08,1,106.887,1693.28,"11:08",47.94
232,2018-01-09,1,112.252,1563.92,"11:12",55.61
232,2018-01-10,1,98.683,1792.12,"11:30",59.85
232,2018-01-11,1,100.508,1452.35,"11:40",52.07
232,2018-01-12,1,123.14,1419.73,"11:49",55.07
232,2018-01-15,1,109.113,1513.48,"11:17",53.15
232,2018-01-16,1,107.336,1498.24,"11:03",53.59
232,2018-01-17,1,105.059,1804.79,"11:21",52.86
232,2018-01-18,1,108.459,1154.57,"11:05",50.77
232,2018-01-19,1,105.663,1504.45,"11:12",47.59
232,2018-01-22,1,101.837,1159.5,"10:55",42.11
232,2018-01-23,1,93.1,1341.35,"11:00",54.42
232,2018-01-24,1,95.347,704.45,"11:13",45.38
232,2018-01-25,1,110.211,1723.36,"11:14",51.87
232,2018-01-26,1,108.856,1365.88,"11:30",45.78
232,2018-01-29,1,109.924,1501.59,"11:13",45.59
232,2018-01-30,1,103.714,1788.77,"11:03",51.95
232,2018-01-31,1,105.501,1378.91,"11:27",54.05
233,2018-01-02,1,76.697,880.4,"08:44",21.01
233,2018-01-03,1,78.219,762.71,"08:51",26.63
233,2018-01-04,1,79.605,842.43,"08:34",28.25
233,2018-01-05,1,67.061,662.49,"05:38",26.95
233,2018-01-08,1,75.735,327.12,"08:57",24.42
233,2018-01-09,1,78.614,296.08,"08:45",32.79
233,2018-01-10,1,81.178,624.13,"08:57",27.61
233,2018-01-11,1,83.486,510.8,"08:51",28.02
233,2018-01-12,1,73.699,311.85,"08:19",28.29
233,2018-01-15,1,76.643,408.77,"09:03",22.84
233,2018-01-16,1,72.36,725.8,"09:02",27.03
233,2018-01-17,1,85.57,383.65,"08:48",21.84
233,2018-01-18,1,74.551,874.47,"08:48",29.67
233,2018-01-19,1,75.258,700.35,"09:00",25.98
233,2018-01-22,1,70.02,246.55,"08:22",16.49
233,2018-01-23,1,77.945,502.17,"08:47",24.6
233,2018-01-24,1,83.701,949.09,"09:02",33.17
233,2018-01-25,1,73.5,403.25,"08:37",17.97
233,2018-01-26,1,78.126,936,"09:15",26.95
233,2018-01-29,1,80.097,332.44,"09:06",25.88
233,2018-01-30,1,85.27,612.16,"09:15",29.35
233,2018-01-31,1,82.787,987.6,"09:35",33.6
234,2018-01-02,1,92.75,1292.07,"11:43",27.45
234,2018-01-03,1,74.553,957.8,"08:34",34.46
234,2018-01-04,1,79.491,634.27,"08:59",30.71
234,2018-01-05,1,68.518,679.7,"08:43",31.57
234,2018-01-08,1,67.721,974.75,"08:28",28.69
234,2018-01-09,1,108.853,636.65,"11:52",33.4
234,2018-01-10,1,72.614,745.44,"08:32",31.59
234,2018-01-11,1,76.257,670.65,"08:28",25.5
234,2018-01-12,1,72.704,534.59,"08:48",31.44
234,2018-01-15,1,75.861,314.3,"09:26",25.58
234,2018-01-16,1,83.69,491.47,"08:59",31.02
234,2018-01-17,1,57.915,500.05,"07:12",24.24
234,2018-01-18,1,71.908,682.6,"08:51",35.34
234,2018-01-19,1,76.811,535.9,"08:57",28.84
234,2018-01-22,1,77.27,265.95,"09:03",21.7
234,2018-01-23,1,69.257,596.29,"09:06",34.41
234,2018-01-24,1,85.773,654.25,"08:51",33.09
234,2018-01-25,1,86.106,464.47,"09:22",23.4
234,2018-01-26,1,72.332,677,"08:52",26.23
234,2018-01-29,1,103.819,885.12,"11:44",31.07
234,2018-01-30,1,90.493,314.35,"09:09",26.31
234,2018-01-31,1,107.612,1164.22,"12:06",93.98
235,2018-01-02,1,99.812,736.7,"07:20",26.26
235,2018-01-03,1,111.913,793.25,"07:22",38.18
235,2018-01-04,1,113.921,760.75,"06:58",35.58
235,2018-01-05,1,127.095,605.15,"07:50",39.16
235,2018-01-12,1,172.768,723.55,"09:12",40.41
235,2018-01-16,1,115.377,514.6,"08:07",40.88
235,2018-01-17,1,128.043,697.05,"09:51",38.13
235,2018-01-18,1,140.208,531.75,"09:59",38.64
235,2018-01-19,1,116.715,397.4,"08:11",35.4
235,2018-01-22,1,112.328,695.15,"08:18",33.62
235,2018-01-23,1,112.541,726,"08:26",40.56
235,2018-01-24,1,102.29,610.15,"08:17",38.94
235,2018-01-25,1,111.901,522.75,"07:57",33.42
235,2018-01-26,1,132.488,684.15,"08:13",38.07
235,2018-01-29,1,123.279,828.85,"08:30",37.54
235,2018-01-30,1,130.245,563.55,"08:10",42.57
235,2018-01-31,1,94.542,596.75,"07:59",39.53
236,2018-01-08,1,192.31,905.75,"09:07",42.82
236,2018-01-09,1,234.293,1001.95,"08:28",44.53
236,2018-01-10,1,223.804,837.95,"08:12",45.61
236,2018-01-11,1,211.175,739.5,"08:38",41.65
236,2018-01-12,1,220.49,963.95,"08:52",44.74
236,2018-01-15,1,244.573,687.1,"08:25",37.45
236,2018-01-16,1,236.601,831.4,"08:13",37.24
236,2018-01-17,1,217.441,656.95,"09:33",40.7
236,2018-01-18,1,238.773,645.7,"09:36",45.6
236,2018-01-19,1,158.974,895.3,"10:52",43.24
236,2018-01-22,1,159.252,1006.65,"10:01",39.86
236,2018-01-23,1,253.128,1159.85,"10:50",49.86
236,2018-01-24,1,216.462,752.9,"10:12",47.47
236,2018-01-25,1,258.173,741.9,"10:15",38.97
236,2018-01-26,1,264.165,771.1,"10:49",49.52
236,2018-01-29,1,321.079,1123.15,"11:06",45.63
236,2018-01-30,1,233.988,1117.15,"09:12",48.45
236,2018-01-31,1,499.348,962.9,"10:14",55.06
237,2018-01-29,1,80.785,250.5,"09:10",17.42
237,2018-01-30,1,70.112,430.32,"08:35",26.45
237,2018-01-31,1,76.373,471.63,"08:45",29.86
238,2018-01-02,1,214.577,1108.4,"09:58",30.96
238,2018-01-03,1,277.789,1061.95,"10:36",37.29
238,2018-01-04,1,304.78,821.8,"10:25",35.54
238,2018-01-05,1,277.88,1277.45,"11:08",44.83
238,2018-01-08,1,140.697,833.4,"10:51",44.35
238,2018-01-09,1,122.524,904.8,"09:54",45.12
238,2018-01-10,1,139.826,736,"10:22",46
238,2018-01-11,1,164.254,574.55,"10:30",45.66
238,2018-01-15,1,141.042,324.7,"07:00",33.14
238,2018-01-16,1,155.638,639.7,"09:11",37.91
238,2018-01-17,1,117.39,131.2,"06:07",20.84
238,2018-01-18,1,144.652,171.5,"07:40",27
238,2018-01-19,1,161.66,216.56,"09:22",27.71
238,2018-01-22,1,143.779,213.08,"08:44",21.14
238,2018-01-23,1,111.605,692.2,"12:36",28.75
238,2018-01-24,1,131.133,315.05,"06:34",18.7
238,2018-01-25,1,174.217,214.55,"08:40",24.31
238,2018-01-26,1,131.16,595.45,"08:50",31.89
238,2018-01-29,1,80.799,1131.85,"09:55",55.92
238,2018-01-30,1,90.776,817.78,"10:34",46.45
238,2018-01-31,1,90.908,936.43,"11:34",56.39
239,2018-01-02,1,22.356,4991.55,"10:55",34.3
239,2018-01-03,1,24.008,4596.29,"10:12",36.74
239,2018-01-04,1,24.856,3807.05,"10:12",33.14
239,2018-01-05,1,15.677,3430.65,"09:57",26.23
239,2018-01-08,1,51,4216.05,"09:45",29.41
239,2018-01-09,1,34.091,4206.55,"11:09",35.17
239,2018-01-10,1,26.643,4388.45,"10:17",40.23
239,2018-01-11,1,24.542,5042.1,"11:34",38.68
239,2018-01-12,1,21.485,2139.9,"09:46",20.41
239,2018-01-15,1,17.35,2589.49,"10:10",24.79
239,2018-01-16,1,44,4955.85,"10:02",34.17
239,2018-01-17,1,53,3510.25,"10:09",28.15
239,2018-01-18,1,47,2847.8,"10:16",22.99
239,2018-01-19,1,16.793,3414.35,"10:22",26.1
239,2018-01-22,1,23.623,5173.75,"10:26",37.72
239,2018-01-23,1,20.936,4361.44,"09:49",32.44
239,2018-01-24,1,61,3258.65,"11:17",25.18
239,2018-01-25,1,53,4149.55,"10:11",33.88
239,2018-01-29,1,21.561,2402.6,"11:09",19.85
239,2018-01-30,1,17.185,5782.2,"10:50",41.71
239,2018-01-31,1,25.579,5071.73,"09:51",39.34
